Court Hearing,Phiên xét xử,2
"Mr. Qi and his wife, Ms. Chen Lianmei, started a wholesale business selling shoes, hats and clothing in the Guansi Shopping Mall in Laiwu City in June 1999.","Ông Kỳ và vợ, bà Trần Liên Mai, mở cửa hiệu kinh doanh buôn bán giày, mũ và quần áo tại Trung tâm mua sắm Quan Tự ở thành phố Lai Vu vào tháng 6 năm 1999.",28
"Her lawyer from Beijing defended her innocence in practicing Falun Gong, but the court still sentenced her to five years when the verdict was announced in September, 2011.","Luật sư của cô từ Bắc Kinh đã bào chữa vô tội cho cô khi tu luyện Pháp Luân Công, nhưng tòa án vẫn kết án cô 5 năm tù khi bản án được công bố vào tháng 9 năm 2011.",28
"Her prison sentence stemmed from a brief detention at the same facility following her arrest in July 1, 2022 after being reported for distributing Falun Gong informational materials.",Bà bị bắt vào ngày 1 tháng 7 năm 2022 sau khi bị báo cáo vì phát tặng tài liệu Pháp Luân Công.,28
"Her son and daughter, both of whom worked in South Korea at the time, asked to have virtual meetings or phone calls with her but their requests were denied.","Thời điểm đó, con trai và con gái của bà đều đang làm việc ở Hàn Quốc và đã yêu cầu được gặp bà hoặc gọi điện thoại trực tuyến nhưng không được phía nhà tù chấp thuận.",29
"If he failed to finish his work quota, the guards beat him in front of the other inmates and then handcuffed him to an iron gate for several days.","Nếu ông không hoàn thành định mức công việc, lính canh sẽ đánh đập ông ngay trước mặt các tù nhân khác rồi còng tay ông vào một chiếc cổng sắt trong nhiều ngày.",29
"Out of the702 sentencing cases, 350 happened in 2023, including 61 practitioners who were between 70 and 88, with their prison terms ranging from six months to five years.","Trong số 702 trường hợp bị án, 350 vụ xảy ra vào năm 2023, trong đó có 61 học viên (ở độ tuổi từ 70 đến 88) bị kết án từ 6 tháng đến 5 năm tù.",29
"A few months before Ms. An’s passing, the prison notified her family that she had developed pleural effusion and asked them to cooperate with the authorities in her treatment.","Vài tháng trước khi bà An qua đời, nhà tù thông báo cho gia đình bà rằng bà bị tràn dịch màng phổi và yêu cầu họ hợp tác để điều trị y tế cho bà.",29
Three of them have been tried and are awaiting verdicts; four have been indicted and are facing trial; fourteen have had their cases submitted to theprocuratorateand are facing indictment.,3 người trong số họ đã bị xét xử và hiện đang chờ phán quyết; 4 người đã bị truy tố và đang phải đối mặt với phiên tòa; 14 trường hợp đã được đệ trình lên viện kiểm sát và hiện họ phải đối mặt với cáo trạng.,29
"When they went to a local detention center to deliver clothes for her, they were told she was taken to the Jinan Women’s Labor Camp to serve three years.","Khi họ đến một trại tạm giam địa phương để gửi quần áo cho cô, họ mới hay tin cô bị đưa đến Trại Lao động Nữ Tế Nam để thụ án 3 năm.",29
"Lijia Town Police Station officers arrested Ms. Gao at a tea shop on October 23, 2013, after receiving a tip that she talked to a customer about Falun Gong.","Người của Đồn Công an Lý Gia đã bắt giữ bà Cao tại một tiệm trà vào ngày 23 tháng 10 năm 2023, sau khi nhận được tin báo rằng bà đã nói chuyện với một khách hàng về Pháp Luân Công.",29
"She began practicing Falun Gong in 1998 and soon recovered from her numerous illnesses, including trachoma (a contagious bacterial eye infection), lower back pain, arthritis, athlete’s foot, and acne.","Bà bắt đầu tu luyện Pháp Luân Công vào năm 1998 và sớm khỏi nhiều bệnh tật, bao gồm bệnh đau mắt hột (một bệnh nhiễm trùng mắt do vi khuẩn truyền nhiễm), đau thắt lưng, viêm khớp, nấm bàn chân và mụn trứng cá.",29
She was taken to the Nanchong City Detention Center and later sentenced to three and a half years by the same Shunqing District Court that is now prosecuting her.,"Bà bị đưa đến trại tạm giam Thành phố Nam Sung và sau đó bị Toà án Quận Thuận Khánh kết án 3,5 năm (Hiện tòa này cũng là tòa án đang truy tố bà).",29
"Kang Rongdong, the political department head in the Xinchengzi District Court, led him to believe that the court was to hold an employee meeting at the Zhangshi Brainwashing Center.",Chủ nhiệm chính trị tại Tòa án quận Tân Thành Tử lúc đó là ông Kháng Đông Vinh đã lừa ông Lương rằng tòa đang tiến hành một cuộc họp toàn thể nhân viên tại Trung tâm tẩy não Trương Sĩ.,29
They argued that the practitioners’ spiritual belief is protected by China's constitution and that the practitioners did not harm anyone or society by distributing informational materials about Falun Gong.,Các luật sư lập luận rằng các học viên có quyền tự do tín ngưỡng và đây vốn là điều được Hiến pháp bảo vệ và các học viên không gây tổn hại cho bất kỳ ai hoặc gây tổn hại xã hội bằng cách phân phát các tài liệu thông tin Pháp Luân Công.,29
"At the end of her daughter’s sophomore year, Ms. Rong was arrested on July 4, 2008, by instructor Xue Jianjun and his subordinates from the Jian’an Road Police Station.","Vào cuối năm thứ hai học đại học của con gái, bà bị bắt vào ngày 4 tháng 7 năm 2008 theo sự chỉ đạo của Tiết Kiến Quân và các thuộc cấp của ông ta từ Đồn Công an Đường Kiến An.",29
"Mr. Zhu Rui, 30, who works at the Chaoyang Hospital, was stopped at a subway station by several officers while on his way to work on April 21, 2021.","Ngày 21 tháng 4 năm 2021, anh Chu Thụy (30 tuổi, làm việc tại Bệnh viện Triều Dương) đã bị cảnh sát chặn lại tại ga tàu điện ngầm khi đang trên đường đi làm.",29
"When Mr. Zhu’s father said that practicing Falun Gong does not violate any law in China, Dong stopped him and said he should not discuss the law with her.","Khi cha anh Chu nói rằng tu luyện Pháp Luân Công không vi phạm luật pháp Trung Quốc, Đổng cắt lời và cho rằng ông ấy không nên nói chuyện luật pháp với bà ta.",29
"Mr. Li’s lawyers argued that the police and the prosecutor lacked legal basis to arrest and charge their client, thus failing to protect the innocent from being wrongfully prosecuted.",Các luật sư của ông Lý cho rằng cảnh sát và công tố viên thiếu cơ sở pháp lý để bắt giữ và buộc tội thân chủ của họ nên không bảo vệ được người vô tội khỏi bị truy tố oan.,29
"She was held in a local lockup for 15 days, during which time she was abused to the point of becoming very weak and having trouble straightening her back.","Bà bị giam giữ 15 ngày ở địa phương, trong thời gian đó bà bị ngược đãi đến mức trở nên rất yếu và khó có thể đứng thẳng lưng.",29
"The Jiansanjiang Branch Court scheduled a hearing of her case for December 24, 2020, but she managed to escape before the hearing and lived away from home since then.","Toà án Chi nhánh Kiến Tam Giang đã lên lịch xét xử bà vào ngày 24 tháng 12 năm 2020, nhưng bà đã trốn thoát trước phiên tòa và sống xa nhà kể từ đó.",29
"When Mr. Liu Wei’s family was finally allowed to see him for the first time in four years, they thought he was about to finish his four-year prison sentence.","[MINH HUỆ 18-08-2023] Khi gia đình ông Lưu Vỹ cuối cùng cũng được phép gặp ông lần đầu tiên sau 4 năm, họ nghĩ rằng ông sắp mãn hạn án tù 4 năm.",29
"While the police soon released the three practitioners on bail back in 2020, they took Ms. Xu and Ms. Fu back into custody on July 14, 2023, after their sentencing.","Sau khi 3 học viên được tại ngoại vào năm 2020, đến ngày 14 tháng 7 năm 2023, bà Từ và bà Phú lại tiếp tục bị bắt cóc.",30
"After her arms were disabled due to torture during a previous six-year prison term, Ms. Zhang Yuzhen, 56, became paralyzed after being jailed for another three and a half years."," Sau khi hai tay bị tàn tật do bị tra tấn trong thời gian ngồi tù sáu năm trước đó, bà Trương Dục Trân, 56 tuổi, còn bị liệt sau khi bị giam thêm ba năm rưỡi nữa.",30
"Present at the hearing were prosecutor Cai Linhui, presiding judge Tan Wei (also the vice president of the court), assistant judges Ke Xuejun and Pan Chuanghua, and clerk Pan Yanting.","Có mặt tại phiên tòa có công tố viên Thái Lâm Huy, thẩm phán chủ tọa phiên tòa Đàm Vệ (đồng thời là phó chánh án tòa án), các thẩm phán Kha Học Quân và Phan Sang Hoa, và thư ký Phan Diễm Đình.",30
"When Mr. Zhu’s mother arrived at the police station on July 15, Zhao interrogated her for one and a half hours, instead of addressing her concern about her son’s case.","Ngày 15 tháng 7, khi mẹ anh Chu đến đồn công an, Triệu đã thẩm vấn bà ấy hơn 1 tiếng rưỡi thay vì trả lời khúc mắc về vụ án của con trai bà.",30
"He was admitted to the Beijing Public Security Hospital (also known as the Beijing No. 2 Detention Center, used to hold detainees in need of medical treatment) around April 2023.","Vào khoảng tháng 4 năm 2023, anh được đưa vào Bệnh viện Công an Bắc Kinh (còn gọi là trại tạm giam Số 2 Bắc Kinh, nơi điều trị y tế cho những người đang bị giam cầm).",30
"That morning, the police ransacked his home, confiscating three laptops, two computers, five portable hard drives, five cell phones (including two broken ones), Falun Gong books, and other personal belongings.","Sáng hôm đó, cảnh sát đã lục soát nhà anh Chu, tịch thu 3 máy tính xách tay, 2 máy tính, 5 ổ cứng di động, 5 điện thoại di động (trong đó có 2 chiếc đã bị hỏng), các sách Pháp Luân Công và nhiều tài sản cá nhân khác.",30
"Five officers from the Xinhua District Domestic Security Office, including Gao Fuson, Cui Qiang, and Yuan Tingting, broke into Ms. Su’s home just after 5 p.m. on July 14, 2022.","Năm cảnh sát từ Đội An ninh Nội địa Quận Tân Hoa, trong đó có Cao Phúc Tùng, Thôi Cường và Uyển Đình Đình, đã đột nhập vào nhà bà Tô ngay sau 5 giờ chiều ngày 14 tháng 7 năm 2022.",30
"Ms.ZhangXiwei, 30, from Shaanxi was taken to the Shaanxi Province Women’s Prison on June 29, 2023, after her appeal against a 4.5-year prison term for practicing Falun Gong was rejected."," Cô Trương Hỷ Duy (30 tuổi) ở Thiểm Tây đã bị đưa vào Nhà tù Nữ Tỉnh Thiểm Tây vào ngày 29 tháng 6 năm 2023, sau khi kháng cáo chống lại bản án 4,5 năm tù vì tu luyệnPháp Luân Côngcủa cô bị bác bỏ.",30
"After Mr. Qi was released, he set up a tutoring class to help the children of other local practitioners who had been detained or forced to live away from home.","Sau khi ông Kỳ được thả ra, ông đã mở một lớp dạy kèm để giúp đỡ con cái của các học viên địa phương khác đã bị giam giữ hoặc buộc phải sống xa nhà.",30
"In early July 2015, the Baoji City Political and Legal Affairs Committee (an extra-judicial agency tasked with overseeing the persecution of Falun Gong) directed police to arrest several local practitioners.","Đầu tháng 7 năm 2015, Ủy ban Chính trị và Pháp luật Thành phố Bảo Kê (một cơ quan ngoài tư pháp có nhiệm vụ giám sát cuộc đàn áp Pháp Luân Công) đã chỉ đạo cảnh sát bắt giữ một số học viên địa phương.",30
"Ms. Zhong once wrote about her positive experience after she began practicing Falun Gong, “For two years, my head always felt heavy and I struggled to even open my eyelids.","Cô Chung từng viết về trải nghiệm tích cực của mình sau khi bắt đầu tu luyện Pháp Luân Công: “Trạng thái này kéo dài 2 năm, đầu tôi luôn nặng như búa bổ và tôi thậm chí phải cố gắng lắm mới mở được mắt ra.",30
"Zhang kept Mr. Qi in his office for more than 20 hours, during which time he beat him so hard that Mr. Qi’s ears rang for a long time afterward.","Trương đã nhốt ông Kỳ trong văn phòng của mình hơn 20 giờ, trong thời gian đó ông ta đã đánh đập ông Kỳ tàn bạo đến nỗi tai ông Kỳ bị ù đi một thời gian dài sau đó.",30
"Ms. Liu Duanhui, 68, stood trial on August 25, 2023 for her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Bà Lưu Đoan Tệ (68 tuổi) bị đưa ra xét xử vào ngày 25 tháng 8 năm 2023 vì đức tin của bà vàoPháp Luân Công, một pháp môn tu luyện cả tâm lẫn thân đã bị Đảng Cộng sản Trung Quốc bức hại từ tháng 7 năm 1999.",31
"Ms. Sun Peiying, 54; Ms. Chi Guilan, 74; Ms. Chen Xiulan, 59; Ms. Ma Shuyan, 61; and Mr. Liu Zhaoqing, 63, were arrested at around 7 a.m. on June 29, 2021.","Bà Tôn Bồi Anh, 54 tuổi; Bà Trì Quế Lan, 74 tuổi; Bà Trần Tú Lan, 59 tuổi; Bà Mã Thuật Diễm, 61 tuổi; ông Lưu Triệu Thanh, 63 tuổi, đã bị bắt vào khoảng 7 giờ sáng ngày 29 tháng 6 năm 2021.",31
"Ms. Liu and her three family members were arrested by agents from Fangxing Police Station and Yuhua District Police Department on January 23, 2022, one week before the Chinese New Year.",Bà Lưu và 3 thành viên trong gia đình đã bị người của từ Đồn Công an Phương Hưng và Công an quận Dụ Hoa bắt giữ vào ngày 23 tháng 1 năm 2022 (1 tuần trước Tết Cổ truyền).,31
"The Maonan District Court held a hearing of Mr. Li’s case at the Maoming City No. 1 Detention Center, where he has been held since his arrest, on August 22, 2023.","Ngày 22 tháng 8 năm 2023, Tòa án Quận Mậu Danh đã tổ chức xét xử vụ việc của ông Lý tạiTrại tạm giamSố 1 Thành phố Mậu Danh, nơi ông bị giam kể từ khi bị bắt giữ.",31
"“There was another occasion when the guards ordered five inmates to punch and kick me, all the while cursing at me, because I refused to write statements to renounce Falun Gong.","Một lần khác, lính canh ra lệnh cho năm tù nhân đấm đá tôi, đồng thời lăng mạ tôi vì tôi từ chối viết cam kết từ bỏ Pháp Luân Công.",31
The forensic company was in no position to make such a determination and the items they examined were all Mr. Zhu’s lawful assets and could not be used to incriminate him.,Công ty pháp y không có quyền đưa ra quyết định như vậy và những đồ vật họ xác minh đều là tài sản hợp pháp của anh Chu và không thể dùng để buộc tội anh Chu.,31
"The Haidian District Procuratorate charged Mr. Zhu with using a “cult organization” to undermine law enforcement, a standard pretext used by the communist regime to frame and imprison Falun Gong practitioners.","Viện Kiểm sát Quận Hải Điến cáo buộc anh Chu “lợi dụng một tổ chức tà giáo để phá hoại việc thực thi pháp luật”, một cái cớ thông thường được chính quyền cộng sản sử dụng để khép tội và bỏ tù các học viên Pháp Luân Công.",31
"I had never said or written that my father went to the market to distribute Falun Gong materials, and they must have put down the fabricated ‘testimonial’ in my name themselves.","Tôi chưa bao giờ nói hay viết rằng cha tôi đi chợ để phân phát tài liệu Pháp Luân Công, và chắc hẳn họ đã tự ghi lại ‘lời chứng’ bịa đặt dưới tên tôi.",31
"A 72-year-old Maoming City, Guangdong Province resident stood trial on August 22, 2023 for his faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party."," Ngày 22 tháng 8 năm 2023, ông Lý Quân, một cư dân 72 tuổi ở thành phố Mậu Danh, tỉnh Quảng Đông đã bị xét xử vì đức tin vàoPháp Luân Công, một môn tu luyện thân tâm bị Đảng Cộng sản Trung Quốc (ĐCSTQ) bức hại.",31
"Several officers from the Sujiatuo Police Station broke into her home at 6 a.m. that day and confiscated her Falun Gong books, computer, printer, and more than 10,000 yuan in cash.","Một vài người từ Đồn Công an Tô Gia Đà đột nhập phi pháp vào nhà bà lúc 6 giờ tối cùng ngày và tịch thu các sách Pháp Luân Công, máy tính, máy in và hơn 10.000 Nhân dân tệ tiền mặt.",31
"Zhang also said that the Changli County Procuratorate was not in charge of reviewing the cases as they would eventually forward the cases to their supervising agency, the Funing District Procuratorate.",Ông ta cũng nói Viện Kiểm sát Huyện Xương Lê không chịu trách nhiệm xem xét các vụ án này vì cuối cùng họ sẽ chuyển các vụ án cho cơ quan quản lý của họ là Viện Kiểm sát Quận Phủ Ninh.,31
"Mr. Hao Hucheng, 37, from Wu’an City, Hebei Province, sent a greeting video to the overseas mediaThe Epoch Timesvia social media platform WeChat during the Chinese New Year in February 2021.","Tháng 2 năm 2021,anh Hách Hổ Thành, 37 tuổi, đến từ thành phố Vũ An, tỉnh Hà Bắc, đã gửi một video chúc mừng tới The Epoch Times thông qua nền tảng mạng xã hội WeChat trong dịp Tết Nguyên đán.",31
"She was taken to the Fushun City Detention Center, before she was transferred to a brainwashing class in the Wujiabaozi Labor Camp, where she was held for more than one month.","Bà bị đưa đến Trại giam Thành phố Phủ Thuận, sau đó bị chuyển đến lớp tẩy não ở Trại Lao động Võ Gia Bảo Tử, nơi bà bị giam hơn một tháng.",31
"Two residents of Baoji City, Shaanxi Province, were recently indicted for their faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Hai công dân của thành phố Bảo Kê tỉnh Thiểm Tây, đã bị truy tố vì tín ngưỡng vàoPháp Luân Công, một môn tu luyện cả tâm lẫn thân đã bị bức hại bởi ĐCSTQ từ tháng 7 năm 1999.",31
"Three Chaoyang City, Liaoning Province, residents were recently sentenced to prison for their faith in Falun Gong, a spiritual discipline that has been persecuted by the Chinese Communist Party since 1999."," Gần đây, ba cư dân thành phố Triều Dương, tỉnh Liêu Ninh đã bị kết án tù vì đức tin vàoPháp Luân Công, một môn tu luyện tinh thần bị Đảng Cộng sản Trung Quốc đàn áp từ năm 1999.",31
"Niu Ben, captain of Xinhua District Domestic Security Office, led five officers, including Zhang Liang and Wang Liang, to break into Ms. Su’s home at 10 a.m. on July 12, 2023.","Đội trưởng Đội An ninh Nội địa Quận Tân Hoa Ngưu Bân đã dẫn theo 5 cảnh sát, trong đó có Trương Lượng và Vương Lượng, đột nhập vào nhà bà Tô vào lúc 10 giờ sáng ngày 12 tháng 7 năm 2023.",31
"He resumed his efforts to raise awareness of the persecution, only to be arrested again around September 1, 2020, when he was distributing Falun Gong informational materials in Liantang Town, Nanchang County.","Ông tiếp tục nỗ lực nâng cao nhận thức về cuộc bức hại nhưng lại bị bắt vào khoảng ngày 1 tháng 9 năm 2020, khi đang phân phát tài liệu thông tin Pháp Luân Công ở thị trấn Liên Đường, huyện Nam Xương.",32
"She had planned to return to Shijiazhuang the month prior after visiting the young couple and their kindergarten-age child, but her flight got canceled due to an outbreak of the COVID-19 pandemic.","Sau 1 tháng tới chơi với vợ chồng con gái và cháu ngoại đang học mẫu giáo, bà đã lên kế hoạch quay trở lại Thạch Gia Trang, nhưng chuyến bay của bà đã bị hủy do sự bùng phát của đại dịch COVID-19.",32
"At 2 p.m., the police drove Ms. Su to the Cangzhou City Detention Center, which declined to admit her when they noticed her health exam results indicated she was in poor health.","Vào lúc 14 giờ chiều, cảnh sát chở bà Tô đến trại tạm giam Thành phố Thương Châu, cơ quan này đã từ chối tiếp nhận bà khi họ nhận thấy kết quả khám thể chất cho thấy sức khỏe của bà không tốt.",32
"Jiangtan Road Police Station officers arrested Ms. Wang and six other practitioners at around 2 p.m. on May 8, 2018, while they were studying Falun Gong teachings together at a private home.","Các viên chức Đồn Cảnh sát Đường Giang Đàn đã bắt giữ bà Vương và 6 học viên khác vào khoảng 2 giờ chiều vào ngày 8 tháng 5 năm 2018, khi họ đang cùng nhau học Pháp tại nhà riêng.",32
"The Qiaoxi District Court held a hearing on February 24, 2023 and judge Xu Lina (who has since been transferred to Shijiazhuang City Intermediate Court) convicted the three practitioners on July 12.",Tòa án quận Kiều Tây đã tổ chức một phiên tòa xét xử vào ngày 24 tháng 2 năm 2023 và thẩm phán Hứa Lệ Na (hiện đã bị điều chuyển đến Tòa án Trung cấp thành phố Thạch Gia Trang) đã kết án 3 học viên vào ngày 12 tháng 7.,32
"The arresting officers included Wang Jianrong (head of Bijie City Domestic Security Office and the municipal610 Office), Wei Hong (an officer from the Qixingguan District 610 Office), Zhao Qianyue and Nie Shaoyuan.","Các cảnh sát tham gia vụ bắt giữ bao gồm Vương Kiến Vinh (đội trưởng của Đội An ninh Nội địa Thành phố Tất Tiết vàPhòng 610thành phố), cảnh sát Ngụy Hồng (một cảnh sát từ Phòng 610 Quận Thất Tinh Quan), Triệu Càn Dược và Nhiếp Thiệu Nguyên.",32
"Ms. Xu Rongshi, 78, has been admitted to a prison (exact name and location unclear), while Ms. Fu Lianhua, 77, and Ms. Guo Shufen were denied prison admission due to health reasons.","Bà Từ Vinh Thi, 78 tuổi, đã bị giam giữ phi pháp trong tù (hiện chưa rõ tên và khu vực trại giam), còn bà Phú Liên Hoa, 77 tuổi, và bà Quách Thục Phân bị nhà tù từ chối tiếp nhận vì lý do sức khoẻ.",32
"After Mr. Fan was taken to the Shandong Province Prison in Jinan City, he was repeatedly beaten for not renouncing Falun Gong, including by the guards and the inmates instigated by them.","Sau khi ông Phạm bị đưa đến Nhà tù Tỉnh Sơn Đông ở thành phố Tế Nam, ông đã bị cả lính canh và các tù nhân mà họ xúi giục đánh đập liên tục, vì kiên quyết không từ bỏ Pháp Luân Công.",32
"Another torture Mr. Qi was subjected to was to sit on a small, hard stool (only 10 centimeters wide) for more than ten hours (from 4:30 a.m. to 12:00 a.m.) every day.","Trong một cuộc tra tấn khác, ông Kỳ phải ngồi trên một chiếc ghế đẩu nhỏ, cứng (chỉ rộng 10 cm) trong hơn 10 giờ (từ 4 giờ 30 sáng đến 12 giờ trưa) mỗi ngày.",32
"In retaliation against Ms. Li Hong’s efforts, the police arrested her nine months after she mailed her motion, eventually leading to her third prison term, a one-year sentence, in late July 2023.","Sau 9 tháng bà Lý gửi đơn yêu cầu, để trả đũa bà cảnh sát đã bắt giữ bà và cuối cùng dẫn đến án tù thứ ba với thời hạn 1 năm của bà vào cuối tháng 7 năm 2023.",32
"Mr. Fan Yanqi’s most recent arrest came one year after he was forced to live away from home to avoid frequent police harassment for his faith, Falun Gong (also known as Falun Dafa).","Vụ bắt giữ ông Phạm Diên Khải mới đây nhất xảy ra chỉ một năm sau khi ông buộc phải sống tha hương để trốn tránh sự sách nhiễu của cảnh sát, chỉ vì đức tin của ông vớiPháp Luân Công.",33
"Ms. Wang was arrested by the Weibin District610 Officeand Weibin District Police Department in July 2009, after they found out she and a few other practitioners had been making Falun Gong informational materials.","Bà Vương đã bịPhòng 610quận Vị Tân và Phòng cảnh sát quận Vị Tân bắt giữ vào tháng 7 năm 2009, sau khi họ phát hiện ra bà và một số học viên khác đang làm tài liệu thông tin về Pháp Luân Công.",33
"According to inmates who were released before him, Mr. Li was in good health in the prison and it was shocking that he suddenly died, just days before he was to be released.","Theo các tù nhân được thả trước ông, sức khỏe ông Lý vẫn rất tốt khi ở trong tù và họ rất sốc khi ông đột ngột qua đời, chỉ vài ngày trước khi ông được thả.",33
"According to Article 2 of the Criminal Procedure Law, the Criminal Procedure Law aims to ensure accurate and timely punishment of real criminals but also to protect the innocent from being wrongfully prosecuted.","Theo Điều 2 Luật Tố tụng Hình sự, Luật Tố tụng Hình sự nhằm đảm bảo việc trừng phạt chính xác, kịp thời đối với tội phạm có thật nhưng cũng nhằm bảo vệ người vô tội khỏi bị truy tố oan.",33
"They took her to the Futian District Detention Center, where she was kept for one year until June 2015 when she was sentenced to five years and ordered to serve time at home.",Họ đã đưa bà đến trại tạm giam Quận Phúc Điền và giam bà ở đó 1 năm đến tận tháng 6 năm 2015 khi bà bị kết án 5 năm và chấp hành ngoại giam tại nhà.,33
"While she was incarcerated at the Jiangxi Province Women’s Prison, she was hung up by her wrists behind her back for 11 hours on September 19 and for 3 hours on September 20, 2005.","Trong khi bị giam tại Nhà tù Nữ Tỉnh Giang Tây, bà bị vặn cổ tay ra sau lưng rồi treo lên trong 11 giờ vào ngày 19 tháng 9 và trong 3 giờ vào ngày 20 tháng 9 năm 2005.",34
"The labor camp directors, Sun Jiyin and Xin Xiuzhong, along with political committee secretary Wang Jiayong, ordered guard Zhao Yongming to use all means possible to make detained Falun Gong practitioners renounce their faith.","Các giám đốc trại lao động là Tôn Đức Ngân và Tân Tú Trung cùng với chính ủy Vương Gia Vĩnh, đã ra lệnh cho lính canh Triệu Vĩnh Minh dùng mọi biện pháp có thể để khiến các học viên Pháp Luân Công bị giam giữ từ bỏ đức tin của họ.",34
"Despite her condition, she was later given one year of forced labor and admitted to the Baimalong Forced Labor Camp in Zhuzhou City, where she was subjected to brainwashing, forced labor, and corporal punishment.","Bất chấp tình trạng của bà, họ đã kết án bà 1 năm lao động cưỡng bức và sau đó chuyển bà đến Trại Lao động Cưỡng bức Bạch Mã Long ở thành phố Chu Châu, nơi bà đã bị tẩy não, bị cưỡng bức lao động và chịu nhục hình.",34
"Three women in Shijiazhuang City, Hebei Province were sentenced on July 12, 2023 for their faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Ngày 12 tháng 7 năm 2023, ba nữ học viên ở thành phố Thạch Gia Trang, tỉnh Hà Bắc đã bị kết án vì đức tin vàoPháp Luân Công, một pháp môn tu luyện cả thân lẫn tâm đã bị Đảng Cộng sản Trung Quốc bức hại kể từ tháng 7 năm 1999.",34
"He was held in a metal cage in the Qianmen Police Station for more than three hours, before being picked up by Zhang Shenchun from the Laiwu City Police Department’s Liaison Office in Beijing.","Ông ấy bị giam trong một chiếc lồng sắt ở Đồn công an Tiền Môn trong hơn 3 tiếng, trước khi được Trương Thân Xuân đón từ Văn phòng liên lạc Công an thành phố Lai Vu ở Bắc Kinh.",34
"Ms. Zhang, a native of Liquan County, Shaanxi Province who has recently lived in the provincial capital Xi’an, was arrested at home at 10 p.m. on July 21, 2021, by more than ten officers.","Vào lúc 10 giờ tối ngày 21 tháng 7 năm 2021, hơn 10 cảnh sát đã đột nhập vào nhà cô Trương (quê gốc ở huyện Lễ Tuyền, tỉnh Thiểm Tây, gần đây mới chuyển đến sinh sống ở ở thủ phủ Tây An của tỉnh) và bắt giữ cô.",34
"The 350 cases in 2023 further broke down to 42 in January, 44 in February, 73 in March, 58 in April, 71 in May, 29 in June, and another 33 cases with unknown months.","Trong 350 trường hợp kết án vào năm 2023, 42 trường hợp vào tháng 1; 44 vào tháng 2; 73 vào tháng 3; 58 vào tháng 4; 71 vào tháng 5; 29 vào tháng 6 và 33 trường hợp khác chưa rõ tháng kết án.",34
"Ms. Zhang Hua, 61, from the Tongnan District, Chongqing, was arrested on August 8, 2023, for her faith, Falun Gong, a mind-body discipline that has been persecuted by the Chinese Communist Party since 1999."," Bà Trương Hoa (61 tuổi, ngụ tại quận Đồng Nam, Trùng Khánh) đã bị bắt vào ngày 8 tháng 8 năm 2023 vì đức tin của mình vàoPháp Luân Công, một pháp môn tu luyện tinh thần đang bị Đảng Cộng sản Trung Quốc (ĐCSTQ) đàn áp từ năm 1999.",34
"The four prison sentences against Mr. Luo were all because he held firm to his faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999.","Bốn án tù nói trên của ông La đều chỉ vì ông kiên định đức tin vàoPháp Luân Công, một pháp môn tu luyện cả thân lẫn tâm đã bị Đảng Cộng sản Trung Quốc đàn áp kể từ tháng 7 năm 1999.",34
"Mr. Luo was putting up Falun Gong posters in Qingyunpu District, Nanchang City, on September 17, 2009, when he was arrested by a patrol officer and taken to the Taziqiao Police Station for interrogation.","Ngày 17 tháng 9 năm 2009, ông La đang dán các tấm áp phích Pháp Luân Công ở quận Thanh Vân Phổ, thành phố Nam Xương thì bị một cảnh sát tuần tra bắt giữ và đưa đến Đồn Công an Tháp Tử Kiều để thẩm vấn.",34
"Mr. Sun Xianting went out to distribute Falun Gong informational materials on the night of August 25, 2022 and was followed by several agents from the Shanxia Police Station in Erdaojiang District, Tonghua City.","Ông Tôn Hiển Đình ra ngoài phân phát tài liệu thông tin Pháp Luân Công vào đêm ngày 25 tháng 8 năm 2022 và bị một số đặc vụ từ Đồn Công an Sơn Hạ ở quận Nhị Đạo Giang, thành phố Thông Hóa theo dõi.",34
"Mr. Liang Xuesen, a former director at the Xinchengzi District Court in Shenyang, was arrested on February 27, 2023, after being shadowed by agents from the Qihong Police Station in Tiexi District of Shenyang.","Ông Lương Học Sâm, cựu giám đốc Tòa án quận Tân Thành Tử ở Thẩm Dương, bị bắt giữ vào ngày 27 tháng 2 năm 2023, sau khi bị đặc vụ của Đồn cảnh sát Tễ Hồng ở quận Thiết Tây, Thẩm Dương theo dõi.",34
"A 53-year-old woman in Nanchong City, Sichuan Province, stood trial on August 23, 2023, for her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Một người phụ nữ ở 53 tuổi ở thành phố Nam Sung, tỉnh Tứ Xuyên đã bị đưa ra xét xử vào ngày 23 tháng 8 năm 2023 vì đức tin của bà vàoPháp Luân Công, một pháp môn tu luyện đã bị Đảng Cộng sản Trung Quốc bức hại từ tháng 7 năm 1999.",35
