Appeal!”,Kháng cáo!“,1
"Since 2020, Jiang Zhixiong, head of the Zhanqian Street Committee610 Office, and Chen Huanu, a staff member of the Zhanqian Street Committee, approached Mr. Huang several times and pressured him to renounce Falun Gong.","Từ năm 2020, Giang Chí Hùng, trưởngPhòng 610đường Trạm Tiền, và Trần Hoa Nữ, một nhân viên của Ủy ban đường Trạm Tiền, tiếp cận ông Hoàng nhiều lần và gây áp lực buộc ông phải từ bỏ Pháp Luân Công.",34
"The guards then thought about another way to profit off them, ordering those who couldn’t finish their work to pay a fine of up to 200 yuan (which was deducted from their commissary accounts).","Sau đó, lính canh nghĩ ra cách khác để trục lợi từ tù nhân, họ yêu cầu những người không thể hoàn thành công việc phải nộp tiền phạt lên tới 200 nhân dân tệ (số tiền này được khấu trừ từ tài khoản trả trước của họ).",34
"Mr. Huang’s lawyer and family repeatedly applied to the Maonan District Court to have Mr. Huang released to see his father for the last time, but presiding judge Ke Xuejun refused to approve it.","Luật sư và gia đình ông Hoàng đã nhiều lần nộp đơn lên Tòa án quận Mậu Nam để ông Hoàng được trở về gặp cha mình lần cuối, nhưng chủ tọa phiên tòa Kha Học Quân từ chối chấp thuận.",34
"She was thus unable to seek better medical treatment overseas for her 25-year-old son, who became disabled from bone tuberculosis (a condition in which the tuberculosis spread beyond the lungs and affects the joints).","Do đó, bà không thể tìm kiếm phương pháp trị liệu y tế tốt hơn ở nước ngoài cho người con trai 25 tuổi bị tàn tật do bệnh lao xương (tình trạng bệnh lao lan ra ngoài phổi và ảnh hưởng đến các khớp).",34
"Officers from the Tumen City Domestic Security Office arrested at least seven other local Falun Gong practitioners that day and took them to the same brainwashing center, which is run by the Tumen City610 Office.","Cùng ngày, cảnh sát thuộc Đội An ninh Nội địa Thành phố Đồ Môn cũng bắt giữ ít nhất 7 học viên Pháp Luân Công địa phương khác và đưa họ đến cùng một trung tâm tẩy não doPhòng 610thành phố Đồ Môn quản lý.",35
"Presiding judge Tan Wei of the Maonan District Court ruled on January 30, 2023, to put her case on hold due to an unforeseen situation, but he took up her case a few months later.","Chủ tọa Đàm Vệ của Tòa án Quận Mậu Nam đã ra phán quyết vào ngày 30 tháng 1 năm 2023, theo đó tạm hoãn vụ án của bà Ngô do có tình huống phát sinh, nhưng ông ta đãxử lývụ án của bà vài tháng sau đó.",35
"Ms. Li Xiuzhen and a practitioner named Wang were arrested by officers from the Heng’an Police Station for talking to people about Falun Gong in the Fangzi Market on the morning of September 7, 2023.","Sáng ngày 7 tháng 9 năm 2023, bà Lý Tú Trân và một học viên tên Vương đã bị các cảnh sát của Đồn Công an Hằng An bắt giữ vì nói với mọi người về Pháp Luân Công ở Chợ Phường Tử.",35
"Also present at the trial were presiding judge Ke Xuejun, judge Zhou Jinfeng, Tan Wei (the vice president of the Maonan District Court), as well as judge assistant Liu Qiuying and court clerk Liu Dan.","Cùng có mặt tại phiên tòa còn có chủ tọa phiên tòa Kha Học Quân, thẩm phán Chu Tấn Phong, Đàm Vệ (phó chánh án Tòa án quận Mậu Nam), cũng như trợ lý thẩm phán Lưu Thu Oánh và thư ký tòa án Lưu Đan.",35
"The center director listed more than twelve conditions that the lawyer must meet before being approved for visitation, even though by law defense attorneys are entitled to visit their clients in detention without any prerequisites.","Giám đốc trại giam đã liệt kê hơn 12 điều kiện luật sư phải đáp ứng nếu muốn gặp bà Phan, mặc dù theo luật, luật sư bào chữa có quyền gặp gỡ thân chủ đang bị giam giữ mà không cần bất kỳ điều kiện tiên quyết nào.",35
"Jiao claimed that due to Ms. Liu’s earlier arrest in May 2022 for distributing Falun Gong materials and talking to people about Falun Gong, they were planning to sentence her to three to five years.","Tiêu cho biết vì vụ bắt giữ trước đó của bà Lưu hồi tháng 5 năm 2022 là vì phân phát tài liệu và nói về Pháp Luân Công, nên họ dự định kết án bà từ 3 đến 5 năm tù.",35
"His family recently learned from officers from the Yong’an Town Police Station that he has been sentenced to 2 or 3 years by the Liuyang City Court, but the police refused to provide further details.","Gần đây gia đình ông nhận được thông tin từ nhân viên của Đồn công an thị trấn Vĩnh An rằng ông đã bị Tòa án thành phố Lưu Dương kết án 2 hoặc 3 năm tù, nhưng viên cảnh sát này từ chối cung cấp thêm thông tin chi tiết.",35
"After seeing the poster exhibition and the documentary, people in the audience said they had a deeper understanding of the Chinese Communist Party’s (CCP) willingness to commit atrocities and wanted more information about Falun Gong.","Sau khi xem triển lãm áp phích và phim tài liệu, khán giả cho biết họ đã hiểu sâu hơn về việc Đảng Cộng sản Trung Quốc (ĐCSTQ) sẵn sàng thực hiện các tội ác tàn bạo và muốn biết thêm thông tin về Pháp Luân Công.",35
"The couple’s lawyer argued that his clients’ possession of Falun Gong books broke no law, according to a notice issued in 2011 by the Chinese publication bureau that revoked the ban on Falun Gong books.","Luật sư của hai vợ chồng lập luận rằng việc khách hàng của anh sở hữu sách Pháp Luân Công không vi phạm pháp luật, theo thông báo ban hành năm 2011 của văn phòng xuất bản Trung Quốc đã bãi bỏ lệnh cấm sách Pháp Luân Công.",35
"She refused to comply and was subjected to even more abuse, including sleep deprivation for several days, keeping her body bent at 90 degrees during labor work, and having two weights hung around her neck.","Bà không đồng ý và bị tăng cường ngược đãi, bao gồm cấm ngủ trong nhiều ngày, gập người 90 độ trong khi lao động, và bị treo hai quả tạ quanh cổ.",35
"While Ms. Zhang was being persecuted for her faith, her husband couldn’t handle the pressure from the police, who went to his workplace to investigate him and obtain “evidence,” negatively affecting his work and life.","Trong khi bà Trương bị bức hại vì đức tin của mình, chồng bà không thể chịu nổi áp lực từ cảnh sát, khi mà những người này đến nơi làm việc của ông để điều tra ông và thu thập cái gọi là “bằng chứng”, đã ảnh hưởng tiêu cực đến công việc và cuộc sống của ông.",35
"Ms. Shi later said that the police questioned her about where she worked before she retired and who introduced her to Falun Gong and gave her Falun Gong books to read, among many other things.",Sau đó bà Thạch kể rằng công an đã thẩm vấn bà về nơi bà làm việc trước khi nghỉ hưu và ai đã giới thiệu Pháp Luân Công và đưa sách Pháp Luân Công và những thứ khác cho bà.,35
"The guards then moved her to a special ward and arranged another detained practitioner, 56-year-oldMs. Wu Youqing, who just recovered from a serious condition after being on a hunger strike, to take care of her.","Sau đó, lính canh chuyển bà đến một phòng đặc biệt và sắp xếp một học viên đang bị giam giữ khác là bà Ngô Hữu Thanh (56 tuổi), người vừa mới phục hồi khỏi tình trạng nguy kịch sau khi tuyệt thực, chăm sóc cho bà.",35
"Mr. Xie Hankui was arrested at home on February 24, 2023, weeks after the Internet police spotted the words “Why There Is Mankind” in a message he posted in a chat room on social media.","Ông Tạ Hán Khuê bị bắt tại nhà vào ngày 24 tháng 2 năm 2023, vài tuần sau khi cảnh sát Internet phát hiện dòng chữ “Vì sao có nhân loại” trong tin nhắn mà ông đăng trong một phòng trò chuyện (chat room) trên mạng xã hội.",35
Acting captain An Bole of Chengzihe District Police Department’s Domestic Security Office and his officers Wang Qiang and Wang Dawei picked Ms. Wang up from the police station and took her to the police department.,Quyền đội trưởng An Bá Nhạc của Đội An ninh Nội địa thuộc Công an quận Thành Tử Hà cùng cấp dưới của ông ta là Vương Cường và Vương Đại Vỹ đã đón bà Vương từ đồn công an rồi đưa bà đến công an quận.,35
"Because Yiyuan County Hospital in Shandong Province did a very poor job resetting Ms. Zhang’s ankle bone, her right foot and leg remained numb and cold for months after she was taken back to Shenyang.","Vì Bệnh viện huyện Nghi Nguyên ở tỉnh Sơn Đông không điều trị tốt cho mắt cá chân của bà Trương, nên chân và bàn chân phải của bà vẫn bị tê và lạnh trong vòng nhiều tháng sau khi trở về Thẩm Dương.",35
"When their families went to pick them up on the fifteenth day, they learned that their loved ones had been given criminal detention and were transferred to the Zhangjiakou City Detention Center, where they remain.","Tuy nhiên, khi các gia đình họ đến đón họ vào ngày thứ 15, họ được biết rằng người thân của họ đã bị giam giữ hình sự và bị chuyển đếnTrại tạm giamThành phố Trương Gia Khẩu và vẫn bị giam ở đó.",35
"Ms. Liao’s pension and medical insurance have been canceled for nearly nine years (since her arrest in 2014 for her faith), and her family struggled just to make a living, much less pay medical bills.","Tiền lương hưu và bảo hiểm y tế của bà Liêu đã bị đình chỉ gần 9 năm (kể từ khi bà bị bắt giữ vào năm 2014 vì kiên định đức tin của mình) và gia đình bà phải vất vả mưu sinh, không đủ tiền để chi trả viện phí.",35
"The police took Mr. Lin back to the hospital for the same heart exams on September 14, 2020, as his symptoms persisted and his weight dropped from 143 lbs to 99 lbs in a month.","Ngày 14 tháng 9 năm 2020, cảnh sát tiếp tục đưa ông trở lại bệnh viện để khám tim, khi các triệu chứng của ông vẫn tiếp diễn và cân nặng của ông giảm từ 65,8 kg xuống còn 44.9 kg trong một tháng.",35
"Seeing that they were unable to change Mr. Huang, Jiang and Chen reported him to the police, resulting in his arrest outside of his apartment on December 12, 2020 when he returned home from work.","Nhận thấy không thể thay đổi ông Hoàng, cả Giang và Trần đã báo cảnh sát, dẫn đến việc ông bị bắt ở bên ngoài căn hộ của mình vào ngày 12 tháng 12 năm 2020 khi ông đi làm về.",35
"In order to force her to renounce Falun Gong, the prison guards subjected her to all kinds of torture, including long hours of standing or sitting on a small stool with spikes on the surface.","Nhằm cưỡng chế bà từ bỏ Pháp Luân Công, lính canh nhà tù sử dụng mọi hình thức để tra tấn bà, bao gồm đứng hay ngồi trên ghế đẩu nhỏ với bề mặt có gai nhọn trong thời gian dài.",35
"The Jiangbei District Procuratorate indicted Mr. Wang and Ms. Dai in January 2023 on charges of “using a cult organization to undermine law enforcement,” a standard pretext used to frame and imprison Falun Gong practitioners.",Viện kiểm sát Quận Giang Bắc đã truy tố ông Vương và bà Đới vào tháng 1 năm 2023 với tội danh “lợi dụng tổ chức tà giáo để phá hoại việc thực thi pháp luật” (một cái cớ thông thường mà ĐCSTQ sử dụng để khép tội và bỏ tù các học viên Pháp Luân Công),35
"Prior to Mr. Huang’s latest sentencing, the 53-year-old former award-winning electronic automation engineer served two labor camp terms, including a one-year term given in February 2000 and another two-year term given on September 4, 2001.","Trước bản án mới đây của ông Hoàng, 53 tuổi, cựu kỹ sư tự động hóa điện tử từng đạt giải thưởng, đã phải thụ án hai lần trong trại lao động, bao gồm một năm với bản án đưa ra vào tháng 2 năm 2000 và một thời hạn khác là hai năm vào ngày 4 tháng 9 năm 2001.",35
"The police confiscated their Falun Gong books, computers, printers, and more than 10,000 yuan in cash (including some banknotes with Falun Gong messages printed on them as a means to raise awareness of the persecution).","Cảnh sát đã tịch thu sách Pháp Luân Công, máy tính, máy in và hơn 10.000 nhân dân tệ tiền mặt (bao gồm một số tờ tiền có viết thông điệp Pháp Luân Công, một cách để nâng cao nhận thức về cuộc bức hại).",35
"Ms. Pan Yanjun, 50, from Nong’an County, Jilin Province was tried on July 13, 2023 for practicing Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party (CCP) since July 1999."," Bà Phan Ngạn Quân, 50 tuổi, ở huyện Nông An, tỉnh Cát Lâm đã bị xét xử vào ngày 13 tháng 7 năm 2023 vì tu luyệnPháp Luân Công, môn tu luyện cả tâm lẫn thân bị Đảng Cộng sản Trung Quốc (ĐCSTQ) bức hại kể từ tháng 7 năm 1999.",35
"The statement was drafted based on reports by three leading investigators on the forced organ harvesting crime, including David Kilgour (1941–2022), David Matas and Ethan Gutmann, as well as the final judgement of the “China Tribunal.”","Tuyên bố được soạn thảo dựa trên các báo cáo của ba nhà điều tra hàng đầu về tội ác cưỡng bức thu hoạch nội tạng, là cố cựu quốc vụ khanh Canada David Kilgour (1941-2022), luật sư nhân quyền David Matas, và nhà báo điều tra Ethan Gutmann, cũng như phán quyết cuối cùng của “Tòa án Luận tội Trung Quốc”(China Tribunal).",36
"Mr. Chen was arrested again in 2014 for distributing Falun Gong materials in Zhejiang Province and sentenced to three years and three months by the Luqiao Court in Taizhou City, Zhejiang Province on August 4, 2014.","Ông Trần bị bắt một lần nữa vào năm 2014 vì phát tặng tài liệu Pháp Luân Công ở tỉnh Chiết Giang và bị Tòa án Lộ Kiều ở Thành phố Đài Châu, tỉnh Chiết Giang kết án 3 năm 3 tháng tù vào ngày 4 tháng 8 năm 2014.",36
"Her son was infuriated when her heard that the court ordered her to re-serve the last three years of her second prison term, on top of the new prison sentence of three years and nine months.","Con trai bà Liêu tức giận khi biết tòa án yêu cầu bà tái chấp hành 3 năm còn lại (mà thực tế bà đã chấp hành ngoại giam) của án tù thứ 2, cùng với 3 năm 9 tháng tù của án tù gần nhất.",36
"Around 80 of her Falun Gong books, a photo of Falun Gong’s founder, two desktop computers (including a broken one), a laptop computer, three media players, several cellphones, and her indoor security camera were all confiscated.","Khoảng 80 cuốn sách Pháp Luân Công của bà, một bức ảnh của Nhà sáng lập Pháp Luân Công, 2 máy tính để bàn (trong đó có một chiếc bị hỏng), 1 máy tính xách tay, 3 máy nghe nhạc, một số điện thoại di động và camera an ninh trong nhà của bà đều bị tịch thu.",36
"Three practitioners from Weibin District, including Ms. Cai Tongfang, Ms. Lin Xiaoyun, and Ms. Gao Hongmei, were reported to police by some students, for telling them about Falun Gong, and were arrested on May 10, 2023.","Ba học viên ở quận Vị Tân, bao gồm bà Thái Đồng Phương, bà Lâm Tiểu Vân và bà Cao Hồng Mai, đã bị một số sinh viên báo cảnh sát vì nói với họ về Pháp Luân Công và bị bắt vào ngày 10 tháng 5 năm 2023.",36
"The local court later sentenced Ms. An to one year in prison with one year probation and a 3,000-yuan fine, and Mr. Yang to six months in prison with one year probation and a 2,000-yuan fine.",Tòa án địa phương kết án bà An 1 năm tù cùng 1 năm quản chế và mức phạt 3.000 nhân dân tệ; kết án ông Dương 6 tháng tù cùng 1 năm quản chế và mức phạt 2.000 nhân dân tệ.,36
"The court president also said he had no say whatsoever in Falun Gong cases as the Political and Legal Affairs Committee and the610 Office, both extra-judicial agencies tasked with overseeing the persecution, would call the shots.","Chánh án cũng nói ông không có bất kỳ quyền quyết định nào trong các vụ án của Pháp Luân Công, tất cả là do Ủy ban Chính trị Pháp Luật vàPhòng 610(hai cơ quan nằm ngoài hệ thống tư pháp có nhiệm vụ giám sát cuộc bức hại) định đoạt.",36
"Ms. Zhang’s employer also suspended her pension during her second prison term, citing a new policy barring retirees from receiving pension (even though there is no such stipulation in China’s labor law or social insurance law).","Chủ lao động của bà Trương đã đình chỉ lương hưu của bà trong thời gian bà phải chịu án tù thứ hai, viện dẫn là quy định mới cấm những người đang thụ án tù được nhận lương hưu (mặc dù Luật lao động hay Luật bảo hiểm ở Trung Quốc không có quy định nào như vậy).",36
"The ER doctors recommended inpatient care, but her son couldn’t afford to cover her medical expenses and ended up taking her home [in China, patients are usually required to pre-pay their medical expenses before receiving care].","Các bác sỹ của phòng cấp cứu đề nghị bà ở lại điều trị, nhưng con trai bà không thể chi trả viện phí, nên cuối cùng phải đưa bà về nhà [ở Trung Quốc, bệnh nhân thường phải trả viện phí trước khi được điều trị].",36
"Ms. Wang Yuhe developed severe high blood pressure and thrombus (blood clots in the brain) while serving a three-year term for practicing Falun Gong, but the prison authorities have refused to release her on medical parole."," Bà Vương Ngọc Hòa bị huyết áp cao và huyết khối não (cục máu đông trong não) nghiêm trọng khi đang thụ án ba năm vì tu luyệnPháp Luân Công, nhưng chính quyền nhà tù đã từ chối thả bà để điều trị y tế.",36
"Two Dazhou City, Sichuan Province residents were sentenced to prison on September 12, 2023, for their shared faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Ngày 12 tháng 9 năm 2023, 2 cư dân thành phố Đạt Châu, tỉnh Tứ Xuyên đã bị kết án tù vì tu luyệnPháp Luân Công, một pháp môn tu luyện cả tâm lẫn thân đã bị Đảng Cộng sản Trung Quốc bức hại kể từ tháng 7 năm 1999.",36
"The Hailin City Court initially ordered Ms. Jiang Xiuying, who had been out on bail, be taken back into custody after the hearing, but relented after two different hospitals found that she had high blood pressure.","Ban đầu Tòa án Thành phố Hải Lâm đã ra lệnh tống giam bà Khương Tú Anh dù bà đã được bảo lãnh tại ngoại, nhưng sau đó, tòa đã cân nhắc lại sau khi 2 bệnh viện đều chẩn đoán bà bị huyết áp cao.",36
"Prosecutor Yu Xianhe accused Ms. Pan of violating Article 300 of the Criminal Law, which states that anyone using a “cult” organization to undermine law enforcement must be prosecuted to the fullest extent of the law.","Công tố viên Vu Tường Tha cáo buộc bà Phan vi phạm Điều 300 Bộ Luật hình sự, trong đó quy định rằng bất kỳ cá nhân nào lợi dụng một tổ chức “tà giáo” để phá hoại việc thực thi pháp luật đều sẽ bị truy tố với khung hình phạt cao nhất của pháp luật hiện hành.",36
"Because she was still unable to take care of herself due to her injured ankle, the guards there told her son to take her home on condition that she write a statement to renounce Falun Gong.","Vì bà vẫn không thể tự chăm sóc bản thân do chấn thương mắt cá nhân, nên lính canh yêu cầu con trai bà đưa bà về nhà với điều kiện bà phải viết bản cam kết từ bỏ Pháp Luân Công.",36
"Huang Kai from the Beihu District Police Station, as well as Fu Liang and Zhang Xin from the Beihu District Police Station, went to Ms. Hu’s home and forced her husband to sign the arrest warrant.",Hoàng Khải cùng Phù Lượng và Trương Hâm của Đồn Công an quận Bắc Hồ đã kéo đến nhà bà Hồ và cưỡng chế chồng bà ký tên vào lệnh bắt giữ.,36
Director Lian of the education department in the labor camp ordered a clinic doctor to pry open her mouth with pliers and insert a thick rubber tube into it all the way down to her stomach.,Chủ nhiệm Liêm của phòng giáo dục trong trại lao động ra lệnh cho một bác sỹ cạy miệng bà và nhét một chiếc ống cao su dày vào tận dạ dày của bà.,36
"During the raid, the police revealed that they had been monitoring Mr. Ran for the past two months, after a driver reported finding a Falun Gong brochure in his pickup truck bed on April 5, 2022.","Trong cuộc đột kích, cảnh sát tiết lộ rằng họ đã theo dõi ông Nhiễm trong 2 tháng trước đó, sau khi một lái xe báo cáo rằng ông ta đã tìm thấy một cuốn tài liệu Pháp Luân Công bên trong xe bán tải của mình vào ngày 5 tháng 4 năm 2022.",36
"Ms. Jiang Xiuying, 76, from Ning’an City, Heilongjiang Province stood trial on September 27, 2023 for practicing her faith, Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Ngày 27 tháng 9 năm 2023, bà Khương Tú Anh (76 tuổi) ở thành phố Ninh An, tỉnh Hắc Long Giang đã bị tòa án xét xử vì tu luyệnPháp Luân Công, một pháp môn tu luyện đã bị Đảng Cộng sản Trung Quốc bức hại từ tháng 7 năm 1999.",36
"“I saw the flier that said, ‘Silence means siding with the persecutors’ and felt that I had to come and learn the truth.” He also said that he would bring his friends when the event returns.",“Tôi nhìn thấy tờ rơi có đoạn viết: ‘Im lặng có nghĩa là đứng về phía những kẻ bức hại’ và cảm thấy tôi phải đến và tìm hiểu sự thật.” Anh còn cho biết anh sẽ mời bạn bè cùng đi khi triển lãm quay trở lại.,36
"In the five months before he was arrested, the police harassed Mr. Qin three times before the anniversary of the “April 25 Appeal,” apeaceful demonstration by 10,000 Falun Gong practitionersthat took place on April 25, 1999.","Trong 5 tháng trước vụ bắt giữ, cảnh sát đã sách nhiễu ông Tần 3 lần trước ngày kỷ niệm sự kiện “thỉnh nguyệnngày25 tháng 4”,một cuộc thỉnh nguyện ôn hòa của 10.000 học viên Pháp Luân Côngdiễn ra vào ngày 25 tháng 4 năm 1999.",36
"Mr. Ma Lichun’s family received a prison admission notice from the Shandong Province Men’s Prison in late July 2023 and were shocked to learn that he had been sentenced to three years on July 18, 2023."," Cuối tháng 7 năm 2023, gia đình ông Mã Lợi Xuân đã rất sốc khi nhận được thông báo từ Nhà tù Nam tỉnh Sơn Đông, cho biết ông bị kết án 3 năm tù vào ngày 18 tháng 7 năm 2023.",36
"After the Chinese Communist Party ordered the persecution of Falun Gong in 1999, practitioners all over the country went to Beijing to appeal, only to be arrested and sent to labor camps, detention centers, and prisons."," Sau khi Đảng Cộng sản Trung Quốc (ĐCSTQ) ra lệnh đàn áp Pháp Luân Công vào năm 1999, các học viên trên cả nước đã đến Bắc Kinh đểthỉnh nguyện, nhưng lại bị bắt và đưa đến các trại lao động,trại tạm giamvà nhà tù.",36
"A Jixi City, Heilongjiang Province, resident was sentenced to four years in prison in July 2023 for her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Một cư dân ở thành phố Kê Tây, tỉnh Hắc Long Giang đã bị kết án 4 năm tù vào tháng 7 năm 2023 vì đức tin của bà vàoPháp Luân Công, một pháp môn tu luyện đã bị Đảng Cộng sản Trung Quốc (ĐCSTQ) bức hại kể từ tháng 7 năm 1999.",37
"Ms. Lin of Yantai City, Shandong Province, was arrested on February 6, 2022, for refusing to give up her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since 1999.","Bà Lâm ở thành phố Yên Đài, tỉnh Sơn Đông đã bị bắt vào ngày 6 tháng 2 năm 2022 vì không từ bỏ đức tin vàoPháp Luân Công, một pháp môn tu luyện đã bị Đảng Cộng sản Trung Quốc bức hại từ năm 1999.",37
"Two women in Huaian City, Jiangsu Province, were sentenced to prison on August 28, 2023, for their shared faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Ngày 28 tháng 8 năm 2023, 2 người phụ nữ ở thành phố Hoài An, tỉnh Giang Tô đã bị kết án tù vì đức tin chung của họ vàoPháp Luân Công, một pháp môn tu luyện cả thân lẫn tâm bị Đảng Cộng sản Trung Quốc bức hại từ tháng 7 năm 1999.",37
"According to an eyewitness, Ms. Zhang Yujin, a retired professor at Shenyang Ligong University, was seen outside her apartment building at around 8 a.m. on September 20, 2023, when a police cruiser (a white mini-van) pulled up.","Một nhân chứng cho hay, vào khoảng 8 giờ sáng ngày 20 tháng 9 năm 2023, trong khi bà Trương Ngọc Cẩm (một giảng viên về hưu của Đại học Lý Công Thẩm Dương) đang ở bên ngoài tòa chung cư của mình, thì một chiếc xe cảnh sát (xe mini-van màu trắng) ập đến.",37
"During the second hearing, Yang still insisted that Xu, who was not present, was legitimate despite evidence saying otherwise (Ms. Wang’s husband, who was present during the police raid, never saw anyone named Xu at his home).","Trong phiên xét xử thứ hai, Dương Khôn vẫn khẳng định rằng Từ – người không có mặt lúc đó, là nhân chứng hợp pháp, mặc dù có bằng chứng cho thấy điều ngược lại (chồng của bà Vương, người có mặt trong cuộc đột kích của cảnh sát, chưa bao giờ nhìn thấy bất kỳ ai tên Từ có mặt ở nhà ông).",37
"A Gaomi City, Shandong Province, resident, was sentenced to two and a half years in prison for her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Một cư dân ở thành phố Cao Mật, tỉnh Sơn Đông, đã bị kết án tù hai năm rưỡi vì đức tin vàoPháp Luân Công, một môn tu luyện cả tâm lẫn thân đã bị Đảng Cộng sản Trung Quốc (ĐCSTQ) đàn áp kể từ tháng 7 năm 1999.",37
"Among the perpetrators listed was Li Chenglin, the current deputy governor, deputy secretary of the Political and Legal Affairs Committee and director of the Public Security Department of Shanxi, and former chief prosecutor of the Liaoning ProvincialProcuratorate.","Trong số những thủ phạm bức hại được liệt kê có ông Lý Thành Lâm, Phó Tỉnh trưởng đương nhiệm, Phó Bí thư Ủy ban Chính trị và Pháp luật, Giám đốc Sở Công an Sơn Tây, nguyên Viện trưởng Viện Kiểm sát tỉnh Liêu Ninh.",37
"A 60-year-old retiree in Yantai City, Shandong Province was forced to pay back the more than 100,800 yuan in pension benefits received during her four-year prison sentence, just days after she was released on September 15, 2021."," Chỉ vài ngày sau khi bà được trả tự do vào ngày 15 tháng 9 năm 2021, bà Phan Vinh Khanh, một nhân viên về hưu 60 tuổi ở thành phố Yên Đài, tỉnh Sơn Đông, đã bị cưỡng chế trả lại hơn 100.800 Nhân dân tệ tiền lương hưu mà bà đã lĩnh trong thời gian thụ án 4 năm tù oan sai.",37
"The police took her to four different hospitals, including Fumeng County Hospital, Fuxin City Police Hospital, Fuxin City Coalmine Group Affiliated Hospital, and Fuxin City Second Hospital, in an attempt to get her admitted to the detention center.","Cảnh sát đưa bà đến 4 bệnh viện khác nhau, bao gồm Bệnh viện huyện Phụ Mông, Bệnh viện Công an thành phố Phụ Tân, Bệnh viện Liên kết của Tập đoàn Than thành phố Phụ Tân và Bệnh viện Số 2 thành phố Phụ Tân, nhằm tống bà vào trại tạm giam.",38
"I recently heard that Zhao Hui, head of the local Domestic Security Office, no longer worked there, and had requested to be a regular police officer, so that he could avoid participating in the persecution of Falun Gong."," Gần đây, tôi nghe nói rằng Triệu Huy, đội trưởng Đội An ninh Nội địa địa phương, không còn làm việc ở đó nữa và đã xin làm cảnh sát chính quy để có thể tránh tham gia vào cuộc đàn ápPháp Luân Công.",38
"Ms. Wang Hui, 51, who lives in Tumen City, Jilin Province, was recently sentenced to four years in prison for practicing Falun Gong, a spiritual discipline that has been persecuted by the Chinese Communist Party since July 1999."," Gần đây, bà Vương Huệ (51 tuổi) ở thành phố Đồ Môn, tỉnh Cát Lâm dã bị kết án 4 năm tù vì tu luyệnPháp Luân Công, một pháp môn tu luyện bị Đảng Cộng sản Trung Quốc bức hại kể từ tháng 7 năm 1999.",38
"Two Chongqing residents were given heavy prison sentences on August 18, 2023, for refusing to give up their shared faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Ngày 18 tháng 8 năm 2023, hai cư dân Trùng Khánh đã bị kết án tù nặng vì từ chối từ bỏ đức tin của mình vàoPháp Luân Công, môn tu luyện cả tâm lẫn thân đã bị Đảng Cộng sản Trung Quốc bức hại kể từ tháng 7 năm 1999.",38
"A 60-year-old woman in Jingmen City, Hubei Province remains detained following her arrest on September 23, 2023, for her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Một phụ nữ 60 tuổi ở thành phố Kinh Môn tỉnh Hồ Bắc vẫn bị giam giữ phi pháp sau khi bị bắt vào ngày 23 tháng 9 năm 2023 chỉ vì đức tin của bà vàoPháp Luân Công, một môn tu luyện cả tâm lẫn thân bị ĐCSTQ bức hại từ tháng 7 năm 1999.",38
"Both Ms. Lin and Ms. Zhu were charged with violating Article 300 of the Criminal Law, which states that anyone using a cult organization to undermine law enforcement must be prosecuted to the fullest extent of the law.","Cả bà Lâm và bà Chu đều bị buộc tội vi phạm Điều 300 của Luật Hình sự, trong đó quy định rằng bất kỳ ai lợi dụng một tổ chức tà giáo để phá hoại việc thực thi pháp luật đều phải bị truy tố ở khung hình phạt cao nhất của pháp luật.",38
"A Beijing resident has been detained incommunicado since she was arrested on September 25, 2022 for practicing Falun Gong, a mind-body discipline also known as Falun Dafa that has been persecuted by the Chinese Communist Party since 1999."," Một cư dân Bắc Kinh đã bị biệt giam kể từ khi bị bắt vào ngày 25 tháng 9 năm 2022 vì tu luyệnPháp Luân Công(còn được gọi làPháp Luân Đại Pháp), một pháp môn tu luyện cả tâm lẫn thân đã bị Đảng Cộng sản Trung Quốc bức hại từ năm 1999.",38
"A 71-year-old woman in Changchun City, Jilin Province was sentenced to five years and fined 10,000 yuan for her faith in Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999."," Một phụ nữ 71 tuổi ở thành phố Trường Xuân, tỉnh Cát Lâm đã bị kết án 5 năm tù và phạt 10.000 nhân dân tệ vì tu luyệnPháp Luân Công, một pháp môn tu luyện bị Đảng Cộng sản Trung Quốc bức hại từ tháng 7 năm 1999.",38
"They, however, kept all the contents inside the purse, including her Falun Gong books and informational materials, as well as nearly 300 yuan in banknotes printed with Falun Gong messages (a way practitioners tell people about the persecution).","Tuy nhiên, họ giữ lại tất cả những thứ bên trong túi xách, bao gồm các sách Pháp Luân Công, tài liệu chân tướng cũng như gần 300 Nhân dân tệ tiền mặt có in thông điệp của Pháp Luân Công (một phương thức mà các học viên sử dụng để giảng chân tướng về cuộc bức hại).",38
